종류,코드,상품명,위험등급,취급시작,취급종료,판매,매칭,SEIBro확인,정식펀드명(SEIBro),SEIBro이름대조,협회표준코드,협회단축코드,KOFIA펀드명,KOFIA이름대조,대조결과,확인필요
펀드,KRZ502375914,브이아이 GSA Coral 기숙사 일반 사모 투자신탁 2호[H](적격) C-W,4,,,,matched,,,,K55104CX3008,,,,,
펀드,KRZ502377026,미래에셋코어테크증권자투자신탁(주식) 종류CG,1,,,,matched,,,,K55301CW6375,,,,,
펀드,KRZ50131840F,미래에셋친디아컨슈머증권투자신탁1호(주식) 종류C-P2e,2,,,,matched,,,,KR5301650853,,,,,
펀드,KRZ50226292G,삼성EMP리얼리턴플러스증권자투자신탁UH[주식혼합-재간접형]_Cpe(퇴직),3,,,,matched,,,,K55105CC0529,,,,,
펀드,KRZ502384820,KB 에너지인프라 CREDIT 일반 사모 특별자산 투자신탁 제1호(대출채권-재간접형)(전문),2,,,,matched,,,,K55223CY8093,,,,,
펀드,KRZ502385200,KB 해외투자 일반 사모 부동산 투자신탁 제8호(재간접형)(전문),2,,,,matched,,,,K55223CY9018,,,,,
펀드,KRZ50231275D,한국투자글로벌착한기업ESG증권투자신탁(주식-재간접형)(S),3,,,,matched,,,,K55101CL1629,,,,,
펀드,KRZ502383274,삼성달러크레딧중장기채권증권자투자신탁H[채권]_C,4,,,,matched,,,,K55105CL6061,,,,,
펀드,KRZ50238176C,삼성글로벌멀티인컴EMP혼합자산자투자신탁H[재간접형]_Cp(퇴직연금),4,,,,matched,,,,K55105CX3189,,,,,
펀드,KRZ50237677A,한국밸류 글로벌 배당인컴 증권자투자신탁(주식)종류C-F,4,,,,matched,,,,K55236CW9601,,,,,
펀드,KRZ502376771,한국밸류 글로벌 배당인컴 증권자투자신탁(주식)종류A,4,,,,matched,,,,K55236CW9601,,,,,
펀드,KRZ50237677B,한국밸류 글로벌 배당인컴 증권자투자신탁(주식)종류C-P,4,,,,matched,,,,K55236CW9601,,,,,
펀드,KRZ502380857,마이다스 글로벌 블루칩 배당 인컴 혼합자산 자투자신탁(UH) C-P2클래스,2,,,,matched,,,,K55303CX5333,,,,,
펀드,KRZ502380808,마이다스 글로벌 블루칩 배당 인컴 혼합자산 자투자신탁(H) C-Pe2클래스,2,,,,matched,,,,K55303CX5192,,,,,
펀드,KRZ502382231,피델리티 미달러 채권 증권 자투자신탁 H (채권-재간접형) 종류 A,4,,,,matched,,,,K55235CX0840,,,,,
펀드,KRZ502382233,피델리티 미달러 채권 증권 자투자신탁 H (채권-재간접형) 종류 C,4,,,,matched,,,,K55235CX0840,,,,,
펀드,KRZ50238223G,피델리티 미달러 채권 증권 자투자신탁 H (채권-재간접형) 종류 N,4,,,,matched,,,,K55235CX0840,,,,,
펀드,KRZ502382971,피델리티 미달러 채권 증권 자투자신탁 UH (채권-재간접형) 종류 A,4,,,,matched,,,,K55235CX0865,,,,,
펀드,KRZ502382973,피델리티 미달러 채권 증권 자투자신탁 UH (채권-재간접형) 종류 C,4,,,,matched,,,,K55235CX0865,,,,,
펀드,KRZ50238297G,피델리티 미달러 채권 증권 자투자신탁 UH (채권-재간접형) 종류 N,4,,,,matched,,,,K55235CX0865,,,,,
펀드,KRZ502386270,코어 Pre-IPO WBC 5G 일반 사모투자신탁 1호,1,,,,matched,,,,K553W7CZ2019,,,,,
펀드,KRZ50237164E,다올글로벌멀티에셋인컴EMP증권자투자신탁[혼합-재간접형] 종류S,2,,,,matched,,,,K55306CV9896,,,,,
펀드,KRZ502193825,하나중국1등주플러스증권자투자신탁[주식] 종류C3,2,,,,matched,,,,K55102C00413,,,,,
펀드,KRZ502193865,하나글로벌AI핵심성장증권자투자신탁[주식]  종류C3,2,,,,matched,,,,K55102C00199,,,,,
펀드,KRZ502380804,마이다스 글로벌 블루칩 배당 인컴 혼합자산 자투자신탁(H) Ce클래스,2,,,,matched,,,,K55303CX5192,,,,,
펀드,KRZ502376774,한국밸류 글로벌 배당인컴 증권자투자신탁(주식)종류C,4,,,,matched,,,,K55236CW9601,,,,,
펀드,KRZ50237677C,한국밸류 글로벌 배당인컴 증권자투자신탁(주식)종류C-Pe,4,,,,matched,,,,K55236CW9601,,,,,
펀드,KRZ502385618,삼성 글로벌액티브 적격TDF 2055 증권투자신탁H[주식혼합-재간접형]_C-P,3,,,,matched,,,,K55105CX9343,,,,,
펀드,KRZ502384980,신한그린에너지일반사모특별자산투자신탁제7호,1,,,,matched,,,,K55210CY9864,,,,,
펀드,KRZ502385380,베스타스일반사모특별자산투자신탁제1호,4,,,,matched,,,,K553P6CZ0836,,,,,
펀드,KRZ50238561A,삼성 글로벌액티브 적격TDF 2055 증권투자신탁H[주식혼합-재간접형]_Cp(퇴직연금),3,,,,matched,,,,K55105CX9343,,,,,
펀드,KRZ502386860,KB 와이즈 스타 일반 사모 부동산 투자신탁 제11호(전문),1,,,,matched,,,,K55223CZ5320,,,,,
펀드,KRZ502376775,한국밸류 글로벌 배당인컴 증권자투자신탁(주식)종류C-E,4,,,,matched,,,,K55236CW9601,,,,,
펀드,KRZ50153286B,미래에셋솔로몬장기국공채증권자투자신탁1호(채권) 종류AG,4,,,,matched,,,,KR5301888248,,,,,
펀드,KRZ50218568B,코레이트셀렉트단기채증권투자신탁[채권]_C-P2e,6,,,,matched,,,,K55310BZ6919,,,,,
펀드,KRZ502385638,삼성평생소득TIF60증권자투자신탁2호H[주식혼합-재간접형]_C-P,4,,,,matched,,,,K55105CX9541,,,,,
펀드,KRZ502385639,삼성평생소득TIF60증권자투자신탁2호H[주식혼합-재간접형]_C-Pe,4,,,,matched,,,,K55105CX9541,,,,,
펀드,KRZ50238563B,삼성평생소득TIF60증권자투자신탁2호H[주식혼합-재간접형]_Cpe(퇴직연금),4,,,,matched,,,,K55105CX9541,,,,,
펀드,KRZ50238553C,신한평생소득TIF혼합자산자투자신탁[재간접형](종류C-s),5,,,,matched,,,,K55210CY7819,,,,,
펀드,KRZ502384392,유경 플레인바닐라 글로벌자산배분 증권자투자신탁(주식)A-e,2,,,,matched,,,,K55305CY9456,,,,,
펀드,KRZ502384395,유경 플레인바닐라 글로벌자산배분 증권자투자신탁(주식)C-e,2,,,,matched,,,,K55305CY9456,,,,,
펀드,KRZ502384397,유경 플레인바닐라 글로벌자산배분 증권자투자신탁(주식)S,2,,,,matched,,,,K55305CY9456,,,,,
펀드,KRZ502384399,유경 플레인바닐라 글로벌자산배분 증권자투자신탁(주식)S-P,2,,,,matched,,,,K55305CY9456,,,,,
펀드,KRZ50238439D,유경 플레인바닐라 글로벌자산배분 증권자투자신탁(주식)F,2,,,,matched,,,,K55305CY9456,,,,,
펀드,KRZ50238439A,유경 플레인바닐라 글로벌자산배분 증권자투자신탁(주식)C-Pe,2,,,,matched,,,,K55305CY9456,,,,,
펀드,KRZ502384148,키움불리오글로벌멀티에셋EMP증권자투자신탁(H)[혼합-재간접형] Class C-Pe,3,,,,matched,,,,K55206CY3087,,,,,
펀드,KRZ502384142,키움불리오글로벌멀티에셋EMP증권자투자신탁(H)[혼합-재간접형] Class A-e,3,,,,matched,,,,K55206CY3087,,,,,
펀드,KRZ502384196,키움불리오글로벌멀티에셋EMP증권자투자신탁(UH)[혼합-재간접형] Class C-F,3,,,,matched,,,,K55206CY3244,,,,,
펀드,KRZ502384192,키움불리오글로벌멀티에셋EMP증권자투자신탁(UH)[혼합-재간접형] Class A-e,3,,,,matched,,,,K55206CY3244,,,,,
펀드,KRZ502384198,키움불리오글로벌멀티에셋EMP증권자투자신탁(UH)[혼합-재간접형] Class C-Pe,3,,,,matched,,,,K55206CY3244,,,,,
펀드,KRZ50238563A,삼성평생소득TIF60증권자투자신탁2호H[주식혼합-재간접형]_Cp(퇴직연금),4,,,,matched,,,,K55105CX9541,,,,,
펀드,KRZ50238179C,삼성글로벌멀티인컴EMP혼합자산자투자신탁UH[재간접형]_Cp(퇴직연금),4,,,,matched,,,,K55105CX3361,,,,,
펀드,KRZ502382234,피델리티 미달러 채권 증권 자투자신탁 H (채권-재간접형) 종류 C-e,4,,,,matched,,,,K55235CX0840,,,,,
펀드,KRZ502382232,피델리티 미달러 채권 증권 자투자신탁 H (채권-재간접형) 종류 A-e,4,,,,matched,,,,K55235CX0840,,,,,
펀드,KRZ50101934C,대신 KOSPI200 인덱스 증권 자투자신탁[주식]Class Ae,2,,,,matched,,,,KR5203764992,,,,,
펀드,KRZ502386901,KB 글로벌  단기채 증권 자투자신탁(채권-재간접형)(H) A,5,,,,matched,,,,K55223CY8192,,,,,
펀드,KRZ502386904,KB 글로벌  단기채 증권 자투자신탁(채권-재간접형)(H) C,5,,,,matched,,,,K55223CY8192,,,,,
펀드,KRZ502386902,KB 글로벌  단기채 증권 자투자신탁(채권-재간접형)(H) A-E,5,,,,matched,,,,K55223CY8192,,,,,
펀드,KRZ502386905,KB 글로벌  단기채 증권 자투자신탁(채권-재간접형)(H) C-E,5,,,,matched,,,,K55223CY8192,,,,,
펀드,KRZ502386907,KB 글로벌  단기채 증권 자투자신탁(채권-재간접형)(H) C-F,5,,,,matched,,,,K55223CY8192,,,,,
펀드,KRZ502386922,KB 글로벌  단기채 증권 자투자신탁(채권-재간접형)(UH) A-E,4,,,,matched,,,,K55223CY8341,,,,,
펀드,KRZ502386921,KB 글로벌  단기채 증권 자투자신탁(채권-재간접형)(UH) A,4,,,,matched,,,,K55223CY8341,,,,,
펀드,KRZ502386925,KB 글로벌  단기채 증권 자투자신탁(채권-재간접형)(UH) C-E,4,,,,matched,,,,K55223CY8341,,,,,
펀드,KRZ502386924,KB 글로벌  단기채 증권 자투자신탁(채권-재간접형)(UH) C,4,,,,matched,,,,K55223CY8341,,,,,
펀드,KRZ502386927,KB 글로벌  단기채 증권 자투자신탁(채권-재간접형)(UH) C-F,4,,,,matched,,,,K55223CY8341,,,,,
펀드,KRZ502386580,신한CDGSV일반사모투자신탁제1호(H),1,,,,matched,,,,K55210CX1250,,,,,
펀드,KRZ502382911,한일퍼스트 THE9 일반 사모투자신탁제1호(C1),2,,,,matched,,,,K553P2CY3942,,,,,
펀드,KRZ501594754,우리위비개인MMF1호(국공채)ClassC-e,6,,,,matched,,,,KR5107160222,,,,,
펀드,KRZ502386290,코어 Pre-IPO 에너지 신기술 일반 사모투자신탁 1호,1,,,,matched,,,,K553W7CZ4270,,,,,
펀드,KRZ502200075,신한투자증권하이파이(HI-FI)채권상대가치일반사모투자신탁1호(C-F),5,,,,matched,,,,K55704C20752,,,,,
펀드,KRZ50129979B,한국투자글로벌브랜드파워증권자투자신탁2호(주식)(C-W),2,,,,matched,,,,KR5101631004,,,,,
펀드,KRZ50136636J,KB 차이나 그로스 증권 자투자신탁(주식) C-Pe 클래스,2,,,,matched,,,,KR5223702691,,,,,
펀드,KRZ50238553A,신한평생소득TIF혼합자산자투자신탁[재간접형](종류C-r),5,,,,matched,,,,K55210CY7819,,,,,
펀드,KRZ502388157,다올ESG1등단기채권증권자투자신탁[채권] 종류CF,6,,,,matched,,,,K55306CZ0305,,,,,
펀드,KRZ502387520,현대인베스트MackUSDebt일반사모부동산투자신탁20-1호,1,,,,matched,,,,K55239CY1819,,,,,
펀드,KRZ50223861G,NH-Amundi 하나로 단기채 증권투자신탁[채권] Class Ci,6,,,,matched,,,,K55232C84594,,,,,
펀드,KRZ502384731,한화글로벌본드인컴증권 자투자신탁(H)(채권-재간접형) A,5,,,,matched,,,,K55213CY2296,,,,,
펀드,KRZ502384734,한화글로벌본드인컴증권 자투자신탁(H)(채권-재간접형) C,5,,,,matched,,,,K55213CY2296,,,,,
펀드,KRZ502384732,한화글로벌본드인컴증권 자투자신탁(H)(채권-재간접형) A-e,5,,,,matched,,,,K55213CY2296,,,,,
펀드,KRZ50238473A,한화글로벌본드인컴증권 자투자신탁(H)(채권-재간접형) C-P(연금저축),5,,,,matched,,,,K55213CY2296,,,,,
펀드,KRZ502384735,한화글로벌본드인컴증권 자투자신탁(H)(채권-재간접형) C-e,5,,,,matched,,,,K55213CY2296,,,,,
펀드,KRZ502384751,한화글로벌본드인컴증권 자투자신탁(UH)(채권-재간접형) A,4,,,,matched,,,,K55213CY2361,,,,,
펀드,KRZ50238473B,한화글로벌본드인컴증권 자투자신탁(H)(채권-재간접형) C-Pe(연금저축),5,,,,matched,,,,K55213CY2296,,,,,
펀드,KRZ502384754,한화글로벌본드인컴증권 자투자신탁(UH)(채권-재간접형) C,4,,,,matched,,,,K55213CY2361,,,,,
펀드,KRZ502384752,한화글로벌본드인컴증권 자투자신탁(UH)(채권-재간접형) A-e,4,,,,matched,,,,K55213CY2361,,,,,
펀드,KRZ50238475A,한화글로벌본드인컴증권 자투자신탁(UH)(채권-재간접형) C-P(연금저축),4,,,,matched,,,,K55213CY2361,,,,,
펀드,KRZ502384755,한화글로벌본드인컴증권 자투자신탁(UH)(채권-재간접형) C-e,4,,,,matched,,,,K55213CY2361,,,,,
펀드,KRZ502384811,한화월지급글로벌본드인컴증권 자투자신탁(채권-재간접형) A,5,,,,matched,,,,K55213CY2411,,,,,
펀드,KRZ50238475B,한화글로벌본드인컴증권 자투자신탁(UH)(채권-재간접형) C-Pe(연금저축),4,,,,matched,,,,K55213CY2361,,,,,
펀드,KRZ502384814,한화월지급글로벌본드인컴증권 자투자신탁(채권-재간접형) C,5,,,,matched,,,,K55213CY2411,,,,,
펀드,KRZ502384812,한화월지급글로벌본드인컴증권 자투자신탁(채권-재간접형) A-e,5,,,,matched,,,,K55213CY2411,,,,,
펀드,KRZ50238481A,한화월지급글로벌본드인컴증권 자투자신탁(채권-재간접형) C-P(연금저축),5,,,,matched,,,,K55213CY2411,,,,,
펀드,KRZ502384815,한화월지급글로벌본드인컴증권 자투자신탁(채권-재간접형) C-e,5,,,,matched,,,,K55213CY2411,,,,,
펀드,KRZ50238481B,한화월지급글로벌본드인컴증권 자투자신탁(채권-재간접형) C-Pe(연금저축),5,,,,matched,,,,K55213CY2411,,,,,
펀드,KRZ502386731,흥국더뉴파트너스일반사모투자신탁A,1,,,,matched,,,,K55224CZ5170,,,,,
펀드,KRZ502388520,현대인베스트TA무역금융일반사모투자신탁1호(재간접),1,,,,matched,,,,K55239CZ3095,,,,,
펀드,KRZ502388158,다올ESG1등단기채권증권자투자신탁[채권] 종류CW,6,,,,matched,,,,K55306CZ0305,,,,,
펀드,KRZ502376050,LB영국일반사모부동산투자신탁18호,4,,,,matched,,,,K553P6CX2768,,,,,
펀드,KRZ502387350,KB 해외투자 일반 사모 부동산 투자신탁 제5호(재간접형)(전문),2,,,,matched,,,,K55223CZ6401,,,,,
펀드,KRZ502380820,LB영국일반사모부동산투자신탁19호,4,,,,matched,,,,K553P6CY3831,,,,,
펀드,KRZ502383275,삼성달러크레딧중장기채권증권자투자신탁H[채권]_Ce,4,,,,matched,,,,K55105CL6061,,,,,
펀드,KRZ50238439C,유경 플레인바닐라 글로벌자산배분 증권자투자신탁(주식)C-Pe2,2,,,,matched,,,,K55305CY9456,,,,,
펀드,KRZ50237677D,한국밸류 글로벌 배당인컴 증권자투자신탁(주식)종류C-R,4,,,,matched,,,,K55236CW9601,,,,,
펀드,KRZ502388391,하나 올차이나증권자투자신탁[주식-재간접형] 종류 A,2,,,,matched,,,,K55102CY5525,,,,,
펀드,KRZ502388392,하나 올차이나증권자투자신탁[주식-재간접형] 종류 A-E,2,,,,matched,,,,K55102CY5525,,,,,
펀드,KRZ502388394,하나 올차이나증권자투자신탁[주식-재간접형] 종류 C-E,2,,,,matched,,,,K55102CY5525,,,,,
펀드,KRZ502388393,하나 올차이나증권자투자신탁[주식-재간접형] 종류 C,2,,,,matched,,,,K55102CY5525,,,,,
펀드,KRZ502389360,리커버리크리에이터일반사모투자신탁제25호,5,,,,matched,,,,K55377CZ9425,,,,,
펀드,KRZ502389130,NH-Amundi 글로벌인프라 일반 사모 특별자산 투자신탁 21호(전문),1,,,,matched,,,,K55232CZ3415,,,,,
펀드,KRZ502389380,리커버리크리에이터일반사모투자신탁제26호,5,,,,matched,,,,K55377CZ9433,,,,,
펀드,KRZ50238473D,한화글로벌본드인컴증권 자투자신탁(H)(채권-재간접형) C-RPe(퇴직연금),5,,,,matched,,,,K55213CY2296,,,,,
펀드,KRZ50238475C,한화글로벌본드인컴증권 자투자신탁(UH)(채권-재간접형) C-RP(퇴직연금),4,,,,matched,,,,K55213CY2361,,,,,
펀드,KRZ50238481D,한화월지급글로벌본드인컴증권 자투자신탁(채권-재간접형) C-RPe(퇴직연금),5,,,,matched,,,,K55213CY2411,,,,,
펀드,KRZ502387890,KB 유럽 Tikehau PDF 일반 사모 특별자산 투자신탁 제3호(재간접형)(전문),2,,,,matched,,,,K55223CY5354,,,,,
펀드,KRZ501929377,마이다스 적토마 멀티스트래티지 일반 사모 투자신탁 제1호C-F,1,,,,matched,,,,KR5303AW3739,,,,,
펀드,KRZ502387730,NH-Amundi 일반 사모부동산투자신탁10호(전문),1,,,,matched,,,,K55232CV8996,,,,,
펀드,KRZ502387810,NH-Amundi 일반 사모부동산투자신탁11호(전문),1,,,,matched,,,,K55232CV9002,,,,,
펀드,KRZ502379880,신한글로벌일반사모부동산투자신탁제16호(H)[재간접형],1,,,,matched,,,,K55210CY1085,,,,,
펀드,KRZ502390110,썬앤트리 JK-RED 메자닌 전문투자형 사모투자신탁제13호,1,,,,matched,,,,K553K3D00333,,,,,
펀드,KRZ502390100,코리아에셋 스마트플랫폼 전문투자형 사모투자신탁 제8호,2,,,,matched,,,,K55751CZ9785,,,,,
펀드,KRZ50238473C,한화글로벌본드인컴증권 자투자신탁(H)(채권-재간접형) C-RP(퇴직연금),5,,,,matched,,,,K55213CY2296,,,,,
펀드,KRZ50238475D,한화글로벌본드인컴증권 자투자신탁(UH)(채권-재간접형) C-RPe(퇴직연금),4,,,,matched,,,,K55213CY2361,,,,,
펀드,KRZ502118769,한국투자적격TDF알아서2035증권투자신탁(주식혼합-재간접형) 종류 C-W,3,,,,matched,,,,K55101BK7438,,,,,
펀드,KRZ502287696,하나 PIMCO글로벌투자등급증권자투자신탁[채권-재간접형] 종류 C-P,5,,,,matched,,,,K55102CI0591,,,,,
펀드,KRZ50216280E,KB 온국민 적격TDF 2045 증권 자투자신탁(주식혼합-재간접형)(H) C-W,3,,,,matched,,,,K55223BT1534,,,,,
펀드,KRZ502387510,현대인베스트글로벌일반사모부동산투자신탁19호,1,,,,matched,,,,K55239CY2270,,,,,
펀드,KRZ502388830,신한 LCP IX 글로벌세컨더리일반사모투자신탁제1호,1,,,,matched,,,,K55210CX4130,,,,,
펀드,KRZ502388840,신한 LCP IX 글로벌세컨더리일반사모투자신탁제2호(H),1,,,,matched,,,,K55210CX4114,,,,,
펀드,KRZ502389860,신한DoverX글로벌세컨더리일반사모투자신탁제1호(H),1,,,,matched,,,,K55210CX9162,,,,,
펀드,KRZ50215287A,미래에셋이머징달러우량국공채증권자투자신탁(H)(채권)종류C-P,4,,,,matched,,,,K55301BR4873,,,,,
펀드,KRZ502287697,하나 PIMCO글로벌투자등급증권자투자신탁[채권-재간접형] 종류 C-P2,5,,,,matched,,,,K55102CI0591,,,,,
펀드,KRZ502072523,키움 글로벌 올에셋 증권 투자신탁 제1호[주식혼합-재간접형] Class C1,4,,,,matched,,,,K55206BF2356,,,,,
펀드,KRZ501628465,카디안 차이나리더스증권자투자신탁(UH)[주식-재간접형] 클래스 C4,2,,,,matched,,,,KR5229221084,,,,,
펀드,KRZ502287698,하나 PIMCO글로벌투자등급증권자투자신탁[채권-재간접형] 종류 C-PE,5,,,,matched,,,,K55102CI0591,,,,,
펀드,KRZ502388398,하나 올차이나증권자투자신탁[주식-재간접형] 종류 C-PE,2,,,,matched,,,,K55102CY5525,,,,,
펀드,KRZ502348014,포트코리아 캐슬 일반 사모투자신탁 제2호 Class C-F,1,,,,matched,,,,K553U8CR2293,,,,,
펀드,KRZ502389730,흥국글로벌일반사모투자신탁8호,4,,,,matched,,,,K55224CZ9826,,,,,
펀드,KRZ50235557C,삼성미국그로스증권자투자신탁UH[주식-재간접형]_Cp(퇴직연금),2,,,,matched,,,,K55105CS5314,,,,,
펀드,KRZ50118590B,신한얼리버드증권자투자신탁[주식](종류C4),2,,,,matched,,,,KR5219515123,,,,,
펀드,KRZ502390720,리커버리크리에이터일반사모투자신탁제28호,5,,,,matched,,,,K55377D02167,,,,,
펀드,KRZ502390710,리커버리크리에이터일반사모투자신탁제27호,5,,,,matched,,,,K55377D02159,,,,,
펀드,KRZ50224213A,미래에셋아시아그로스증권자투자신탁(H)(주식-재간접형)종류C-P,3,,,,matched,,,,K55301C98845,,,,,
펀드,KRZ502390862,타이거 CLASSIC 4 일반 사모투자신탁(클래스C),1,,,,matched,,,,K553F1D00359,,,,,
펀드,KRZ502390861,타이거 CLASSIC 4 일반 사모투자신탁(클래스A),1,,,,matched,,,,K553F1D00359,,,,,
펀드,KRZ502390391,NH-Amundi 일반 사모부동산투자신탁12호(전문) Class A,1,,,,matched,,,,K55232D00879,,,,,
펀드,KRZ502390392,NH-Amundi 일반 사모부동산투자신탁12호(전문) Class B,1,,,,matched,,,,K55232D00879,,,,,
펀드,KRZ502055558,한국투자웰링턴글로벌퀄리티증권자투자신탁H(주식) 종류 C-F,3,,,,matched,,,,K55101BD5043,,,,,
펀드,KRZ502305892,삼성 글로벌액티브 적격TDF 2050 증권투자신탁H[주식혼합-재간접형]_Ae,3,,,,matched,,,,K55105CK1485,,,,,
펀드,KRZ50115569D,신한단기국공채증권자투자신탁제1호[채권](종류C-pe),5,,,,matched,,,,KR5219484247,,,,,
펀드,KRZ502353311,PTR KWM 일반사모투자신탁제1호(제1종),2,,,,matched,,,,K553P2CT3352,,,,,
펀드,KRZ502389781,BNK여의도코어오피스일반사모부동산투자신탁 1종 수익증권,2,,,,matched,,,,K55240CZ9834,,,,,
펀드,KRZ502389782,BNK여의도코어오피스일반사모부동산투자신탁 2종 수익증권,2,,,,matched,,,,K55240CZ9834,,,,,
펀드,KRZ50203955A,삼성코스닥150 1.5배레버리지증권투자신탁[주식-파생형]_Cw,1,,,,matched,,,,K55105BA2163,,,,,
펀드,KRZ502391531,포트코리아 빅볼 일반 사모투자신탁 제1호 Class A,1,,,,matched,,,,K553U8D00751,,,,,
펀드,KRZ50233766D,교보악사 평생든든 적격TDF 2040증권자투자신탁(주식혼합-재간접형) Class S,3,,,,matched,,,,K55207CP5793,,,,,
펀드,KRZ50193087A,KB 유럽 지속가능 배당 인컴 증권 자투자신탁(주식-재간접형) S 클래스,3,,,,matched,,,,KR5223AW1730,,,,,
펀드,KRZ50233771D,교보악사 평생든든 적격TDF 2050증권자투자신탁(주식혼합-재간접형) Class S,3,,,,matched,,,,K55207CP6494,,,,,
펀드,KRZ502366607,피델리티 글로벌 인컴 증권 자투자신탁 H (채권-재간접형) 종류 CP,5,,,,matched,,,,K55235CU2187,,,,,
펀드,KRZ502384398,유경 플레인바닐라 글로벌자산배분 증권자투자신탁(주식)C-P,2,,,,matched,,,,K55305CY9456,,,,,
펀드,KRZ50238439B,유경 플레인바닐라 글로벌자산배분 증권자투자신탁(주식)C-P2,2,,,,matched,,,,K55305CY9456,,,,,
펀드,KRZ502387941,KB 글로벌 단기채 증권 투자신탁(USD)(채권-재간접형) A,4,,,,matched,,,,K55223CY8572,,,,,
펀드,KRZ502387944,KB 글로벌 단기채 증권 투자신탁(USD)(채권-재간접형) C,4,,,,matched,,,,K55223CY8572,,,,,
펀드,KRZ502392421,리딩일반사모투자신탁 제11호 (1종),1,,,,matched,,,,K553M1D04824,,,,,
펀드,KRZ502392422,리딩일반사모투자신탁 제11호 (2종),1,,,,matched,,,,K553M1D04824,,,,,
펀드,KRZ502384391,유경 플레인바닐라 글로벌자산배분 증권자투자신탁(주식)A,2,,,,matched,,,,K55305CY9456,,,,,
펀드,KRZ502392260,리커버리크리에이터일반사모투자신탁제29호,5,,,,matched,,,,K55377D04775,,,,,
펀드,KRZ502392280,리커버리크리에이터일반사모투자신탁제30호,5,,,,matched,,,,K55377D04783,,,,,
펀드,KRZ50186316J,다올중국1등주증권자투자신탁[주식] 종류CI2,2,,,,matched,,,,KR5306AL8944,,,,,
펀드,KRZ50236869G,KB 글로벌 코어 리츠 부동산 자투자신탁(재간접형)(UH) C-퇴직 클래스,3,,,,matched,,,,K55223CU6844,,,,,
펀드,KRZ502165829,현대인베스트먼트인덱스알파증권자투자신탁1호(주식-파생형)S,2,,,,matched,,,,K55239BT3425,,,,,
펀드,KRZ502072527,키움 글로벌 올에셋 증권 투자신탁 제1호[주식혼합-재간접형] Class C-P,4,,,,matched,,,,K55206BF2356,,,,,
펀드,KRZ502242134,미래에셋아시아그로스증권자투자신탁(H)(주식-재간접형)종류C,3,,,,matched,,,,K55301C98845,,,,,
펀드,KRZ50233769E,교보악사 평생든든 적격TDF 2045증권자투자신탁(주식혼합-재간접형) Class S-P,3,,,,matched,,,,K55207CP6080,,,,,
펀드,KRZ502384393,유경 플레인바닐라 글로벌자산배분 증권자투자신탁(주식)C,2,,,,matched,,,,K55305CY9456,,,,,
펀드,KRZ502376772,한국밸류 글로벌 배당인컴 증권자투자신탁(주식)종류A-E,4,,,,matched,,,,K55236CW9601,,,,,
펀드,KRZ502387945,KB 글로벌 단기채 증권 투자신탁(USD)(채권-재간접형) C-E,4,,,,matched,,,,K55223CY8572,,,,,
펀드,KRZ502387942,KB 글로벌 단기채 증권 투자신탁(USD)(채권-재간접형) A-E,4,,,,matched,,,,K55223CY8572,,,,,
펀드,KRZ501651943,NH-Amundi 대한민국 60 연금 증권 전환형 자투자신탁[주식혼합] S-P,3,,,,matched,,,,KR5232297949,,,,,
펀드,KRZ502206055,키움글로벌차세대IT&네트워크증권자투자신탁(H)[주식]Class C-W,2,,,,matched,,,,K55206C22044,,,,,
펀드,KRZ502242131,미래에셋아시아그로스증권자투자신탁(H)(주식-재간접형)종류A,3,,,,matched,,,,K55301C98845,,,,,
펀드,KRZ502392620,리커버리가우스일반사모투자신탁제1호,5,,,,matched,,,,K55377D06267,,,,,
펀드,KRZ502393020,NH-Amundi 글로벌 ETF 배분 일반 사모증권투자신탁 5호 [주식-재간접형],2,,,,matched,,,,K55232D07387,,,,,
펀드,KRZ501861529,한국밸류10년투자배당증권자투자신탁(주식)종류C-I,3,,,,matched,,,,KR5236AN0860,,,,,
펀드,KRZ502218624,한화 LIFEPLUS 적격TDF 2045 증권 투자신탁(주식혼합-재간접형) C,2,,,,matched,,,,K55213C50595,,,,,
펀드,KRZ502371046,타임폴리오위드타임증권자투자신탁(사모투자재간접형) 종류 CG,1,,,,matched,,,,K553J1CW0332,,,,,
펀드,KRZ502350463,브레인Pre-IPO일반사모투자신탁 28호 종류 C-S,1,,,,matched,,,,K55454CS7051,,,,,
펀드,KRZ502380002,포트코리아 빅볼 일반 사모투자신탁 제2호 Class C,1,,,,matched,,,,K553U8CY0546,,,,,
펀드,KRZ502380005,포트코리아 빅볼 일반 사모투자신탁 제2호 Class C-S,1,,,,matched,,,,K553U8CY0546,,,,,
펀드,KRZ502380004,포트코리아 빅볼 일반 사모투자신탁 제2호 Class C-F,1,,,,matched,,,,K553U8CY0546,,,,,
펀드,KRZ502382302,브이아이 TS 일반 사모 부동산 투자신탁 2호(적격) C-P,2,,,,matched,,,,K55104CY5846,,,,,
펀드,KRZ502382301,브이아이 TS 일반 사모 부동산 투자신탁 2호(적격) C,2,,,,matched,,,,K55104CY5846,,,,,
펀드,KRZ502025683,미래에셋연금팬아시아컨슈머증권자투자신탁1호(주식) 종류C-P2,2,,,,matched,,,,K55301B94606,,,,,
펀드,KRZ502380858,마이다스 글로벌 블루칩 배당 인컴 혼합자산 자투자신탁(UH) C-Pe2클래스,2,,,,matched,,,,K55303CX5333,,,,,
