종류,코드,상품명,위험등급,취급시작,취급종료,판매,매칭,SEIBro확인,정식펀드명(SEIBro),SEIBro이름대조,협회표준코드,협회단축코드,KOFIA펀드명,KOFIA이름대조,대조결과,확인필요
펀드,KRZ501880342,미래에셋퇴직연금스마트롱숏50증권자투자신탁1호(주식혼합)C-e,—,2018-06-26,∞,Y,미매칭,존재,미래에셋퇴직연금스마트롱숏50증권자투자신탁1호(주식혼합)종류C-e,일치(정규화),KR5301AQ4059,AQ405,미래에셋퇴직연금스마트롱숏50증권자투자신탁1호(주식혼합)종류C-e,일치(정규화),matched,
펀드,KRZ501812722,트러스톤다이나믹코리아50퇴직연금증권자투자신탁[주식혼합]Ce,—,2018-07-26,∞,Y,미매칭,존재,트러스톤다이나믹코리아50퇴직연금증권자투자신탁[주식혼합] Ce클래스,일치(정규화),KR5363AG8651,AG865,트러스톤다이나믹코리아50퇴직연금증권자투자신탁[주식혼합]Ce클래스,일치(정규화),matched,
펀드,KRZ50224312A,키움키워드림적격TDF2030증권투자신탁제1호[혼합-재간접형]C-P2e,—,2018-08-16,∞,Y,미매칭,존재,키움키워드림적격TDF2030증권투자신탁제1호[혼합-재간접형] Class C-P2e(퇴직연금),일치(정규화),K55206C95800,C9580,키움키워드림적격TDF2030증권투자신탁제1호[혼합-재간접형] C-P2e (퇴직연금),일치(정규화),matched_marker,Y
펀드,KRZ50224313A,키움키워드림적격TDF2035증권투자신탁제1호[주식혼합-재간접형]C-P2e,—,2018-08-16,∞,Y,미매칭,존재,키움키워드림적격TDF2035증권투자신탁제1호[주식혼합-재간접형] Class C-P2e(퇴직연금),일치(정규화),K55206C95974,C9597,키움키워드림적격TDF2035증권투자신탁제1호[주식혼합-재간접형] C-P2e (퇴직연금),일치(정규화),matched_marker,Y
펀드,KRZ50224315A,키움키워드림적격TDF2040증권투자신탁제1호[주식혼합-재간접형]C-P2e,—,2018-08-16,∞,Y,미매칭,존재,키움키워드림적격TDF2040증권투자신탁제1호[주식혼합-재간접형] Class C-P2e(퇴직연금),일치(정규화),K55206C96121,C9612,키움키워드림적격TDF2040증권투자신탁제1호[주식혼합-재간접형] C-P2e(퇴직연금),일치(정규화),matched_marker,Y
펀드,KRZ50224317A,키움키워드림적격TDF2045증권투자신탁제1호[주식혼합-재간접형]C-P2e,—,2018-08-16,∞,Y,미매칭,존재,키움키워드림적격TDF2045증권투자신탁제1호[주식혼합-재간접형] Class C-P2e(퇴직연금),일치(정규화),K55206C96311,C9631,키움키워드림적격TDF2045증권투자신탁제1호[주식혼합-재간접형] C-P2e(퇴직연금),일치(정규화),matched_marker,Y
펀드,KRZ50175118B,키움SmartInvestor분할매수증권자투자신탁1[주식혼합-재간접형]C-P2e,—,2018-09-27,∞,Y,미매칭,존재,키움 Smart Investor 분할매수 증권 자투자신탁 제1호[주식혼합-재간접형] Class C-P2e(퇴직연금),유사,K55206BV7843,BV784,키움SmartInvestor분할매수증권자투자신탁제1호_C-P2e(퇴직연금)[주식혼합-재간접형],유사,matched_anagram,Y
펀드,KRZ50172889H,알파시나브로멀티에셋증권투자신탁1호[주식혼합]P-E,—,2018-10-29,∞,Y,미매칭,존재,알파 시나브로 멀티에셋 증권 투자신탁1호[주식혼합] Class-P-E,일치(정규화),K55321CG9458,CG945,알파시나브로멀티에셋증권투자신탁1호[주식혼합]Class-P-E,일치(정규화),matched,
펀드,KRZ50215566E,신한마음편한적격TDF2030증권투자신탁[주식혼합-재간접형](C-re),—,2019-12-18,∞,Y,미매칭,존재,신한마음편한적격TDF2030증권투자신탁[주식혼합-재간접형](종류C-re),일치(정규화),K55210BU2385,BU238,신한마음편한적격TDF2030증권투자신탁[주식혼합-재간접형](종류C-re),일치(정규화),matched,
펀드,KRZ50215564E,신한마음편한적격TDF2035증권투자신탁[주식혼합-재간접형](C-re),—,2019-12-18,∞,Y,미매칭,존재,신한마음편한적격TDF2035증권투자신탁[주식혼합-재간접형](종류C-re),일치(정규화),K55210BU2419,BU241,신한마음편한적격TDF2035증권투자신탁[주식혼합-재간접형](종류C-re),일치(정규화),matched,
펀드,KRZ50232672B,신한마음편한적격TDF2050증권투자신탁[주식혼합-재간접형](C-re),—,2019-12-18,∞,Y,미매칭,존재,신한마음편한적격TDF2050증권투자신탁[주식혼합-재간접형](종류C-re),일치(정규화),K55210CO3828,CO382,신한마음편한적격TDF2050증권투자신탁[주식혼합-재간접형](종류C-re),일치(정규화),matched,
펀드,KRZ50215305E,신한마음편한적격TDF2045증권투자신탁[주식혼합-재간접형](C-re),—,2019-12-18,∞,Y,미매칭,존재,신한마음편한적격TDF2045증권투자신탁[주식혼합-재간접형](종류C-re),일치(정규화),K55210BU2450,BU245,신한마음편한적격TDF2045증권투자신탁[주식혼합-재간접형](종류C-re),일치(정규화),matched,
펀드,KRZ50215563E,신한마음편한적격TDF2040증권투자신탁[주식혼합-재간접형](C-re),—,2019-12-18,∞,Y,미매칭,존재,신한마음편한적격TDF2040증권투자신탁[주식혼합-재간접형](종류C-re),일치(정규화),K55210BU2435,BU243,신한마음편한적격TDF2040증권투자신탁[주식혼합-재간접형](종류C-re),일치(정규화),matched,
펀드,KRZ50184103C,우리알리안츠인컴앤그로스증권자투자신탁[주식혼합_재간접형](H)Pe1,—,2020-04-07,∞,Y,미매칭,존재,우리 알리안츠 인컴앤그로스 증권 자투자신탁[주식혼합_재간접형](H) Class Pe1,일치(정규화),K55228BT5688,BT568,우리 알리안츠인컴앤그로스증권자투자신탁[주식혼합_재간접형](H)Class Pe1,일치(정규화),matched,
펀드,KRZ50233760A,교보악사평생든든적격TDF2030증권자투자신탁(주식혼합-재간접형)C-Re,—,2020-04-08,∞,Y,미매칭,존재,교보악사 평생든든 적격TDF 2030증권자투자신탁(주식혼합-재간접형) Class C-Re(퇴직연금),일치(정규화),K55207CP5678,CP567,교보악사 평생든든 적격TDF 2030증권자투자신탁(주식혼합-재간접형) Class C-Re(퇴직연금),일치(정규화),matched,
펀드,KRZ50233764A,교보악사평생든든적격TDF2035증권자투자신탁(주식혼합-재간접형)C-Re,—,2020-04-08,∞,Y,미매칭,존재,교보악사 평생든든 적격TDF 2035증권자투자신탁(주식혼합-재간접형) Class C-Re(퇴직연금),일치(정규화),K55207CP5892,CP589,교보악사 평생든든 적격TDF 2035증권자투자신탁(주식혼합-재간접형) Class C-Re(퇴직연금),일치(정규화),matched,
펀드,KRZ50233766A,교보악사평생든든적격TDF2040증권자투자신탁(주식혼합-재간접형)C-Re,—,2020-04-08,∞,Y,미매칭,존재,교보악사 평생든든 적격TDF 2040증권자투자신탁(주식혼합-재간접형) Class C-Re(퇴직연금),일치(정규화),K55207CP6031,CP603,교보악사 평생든든 적격TDF 2040증권자투자신탁(주식혼합-재간접형) Class C-Re(퇴직연금),일치(정규화),matched,
펀드,KRZ50233769A,교보악사평생든든적격TDF2045증권자투자신탁(주식혼합-재간접형)C-Re,—,2020-04-08,∞,Y,미매칭,존재,교보악사 평생든든 적격TDF 2045증권자투자신탁(주식혼합-재간접형) Class C-Re(퇴직연금),일치(정규화),K55207CP6437,CP643,교보악사 평생든든 적격TDF 2045증권자투자신탁(주식혼합-재간접형) Class C-Re(퇴직연금),일치(정규화),matched,
펀드,KRZ50233771A,교보악사평생든든적격TDF2050증권자투자신탁(주식혼합-재간접형)C-Re,—,2020-04-08,∞,Y,미매칭,존재,교보악사 평생든든 적격TDF 2050증권자투자신탁(주식혼합-재간접형) Class C-Re(퇴직연금),일치(정규화),K55207CP6643,CP664,교보악사 평생든든 적격TDF 2050증권자투자신탁(주식혼합-재간접형) Class C-Re(퇴직연금),일치(정규화),matched,
펀드,KRZ502419668,우리다같이적격TDF2025증권투자신탁(혼합-재간접형)C-Pe,—,2020-09-22,∞,Y,미매칭,존재,우리다같이적격TDF2025증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),K55107D41067,D4106,우리다같이적격TDF2025증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),matched,
펀드,KRZ502419758,우리다같이적격TDF2030증권투자신탁(혼합-재간접형)C-Pe,—,2020-09-22,∞,Y,미매칭,존재,우리다같이적격TDF2030증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),K55107D40879,D4087,우리다같이적격TDF2030증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),matched,
펀드,KRZ50241989B,우리다같이적격TDF2035증권투자신탁(혼합-재간접형)C-Pe,—,2020-09-22,∞,Y,미매칭,존재,우리다같이적격TDF2035증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),K55107D40705,D4070,우리다같이적격TDF2035증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),matched,
펀드,KRZ50241992B,우리다같이적격TDF2040증권투자신탁(혼합-재간접형)C-Pe,—,2020-09-22,∞,Y,미매칭,존재,우리다같이적격TDF2040증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),K55107D40440,D4044,우리다같이적격TDF2040증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),matched,
펀드,KRZ50241995B,우리다같이적격TDF2045증권투자신탁(혼합-재간접형)C-Pe,—,2020-09-22,∞,Y,미매칭,존재,우리다같이적격TDF2045증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),K55107D40176,D4017,우리다같이적격TDF2045증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),matched,
펀드,KRZ50242059B,우리다같이적격TDF2050증권투자신탁(혼합-재간접형)C-Pe,—,2020-09-22,∞,Y,미매칭,존재,우리다같이적격TDF2050증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),K55107D39830,D3983,우리다같이적격TDF2050증권투자신탁(혼합-재간접형)ClassC-Pe,일치(정규화),matched,
펀드,KRZ501935785,에셋플러스해피드림투게더퇴직연금증권자투자신탁1호(주식혼합)Ce,—,2020-12-07,∞,Y,미매칭,존재,에셋플러스 해피드림투게더 퇴직연금 증권 자투자신탁1호[주식혼합] 종류Ce,일치(정규화),K55364BU0912,BU091,에셋플러스해피드림투게더퇴직연금증권자투자신탁1호[주식혼합] 종류 Ce,일치(정규화),matched,
펀드,KRZ50243624B,KCGI프리덤적격TDF2035증권자투자신탁[주식혼합-재간접형]C-Pe2,—,2021-04-05,∞,Y,미매칭,존재,KCGI프리덤적격TDF2035증권자투자신탁[주식혼합-재간접형]종류C-Pe2,일치(정규화),K55365DA5276,DA527,KCGI프리덤적격TDF2035증권자투자신탁[주식혼합-재간접형]종류C-Pe2,일치(정규화),matched,
펀드,KRZ50243621B,KCGI프리덤적격TDF2040증권자투자신탁[주식혼합-재간접형]C-Pe2,—,2021-04-05,∞,Y,미매칭,존재,KCGI프리덤적격TDF2040증권자투자신탁[주식혼합-재간접형]종류C-Pe2,일치(정규화),K55365DA5151,DA515,KCGI프리덤적격TDF2040증권자투자신탁[주식혼합-재간접형]종류C-Pe2,일치(정규화),matched,
펀드,KRZ50243619B,KCGI프리덤적격TDF2045증권자투자신탁[주식혼합-재간접형]C-Pe2,—,2021-04-05,∞,Y,미매칭,존재,KCGI프리덤적격TDF2045증권자투자신탁[주식혼합-재간접형]종류C-Pe2,일치(정규화),K55365DA4873,DA487,KCGI프리덤적격TDF2045증권자투자신탁[주식혼합-재간접형]종류C-Pe2,일치(정규화),matched,
펀드,KRZ50243616B,KCGI프리덤적격TDF2050증권자투자신탁[주식혼합-재간접형]C-Pe2,—,2021-04-05,∞,Y,미매칭,존재,KCGI프리덤적격TDF2050증권자투자신탁[주식혼합-재간접형]종류C-Pe2,일치(정규화),K55365DA5052,DA505,KCGI프리덤적격TDF2050증권자투자신탁[주식혼합-재간접형]종류C-Pe2,일치(정규화),matched,
펀드,KRZ50230589B,삼성글로벌액티브적격TDF2050증권투자신탁H[주식혼합-재간접형]Cpe,—,2021-07-29,∞,Y,미매칭,존재,삼성 글로벌액티브 적격TDF 2050 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105CK1592,CK159,삼성 글로벌액티브 적격TDF 2050 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ50237164D,다올글로벌멀티에셋인컴EMP증권자투자신탁[혼합-재간접형]CPe,—,2021-07-29,∞,Y,미매칭,존재,다올글로벌멀티에셋인컴EMP증권자투자신탁[혼합-재간접형] 종류CPe,일치(정규화),K55306CW0027,CW002,다올글로벌멀티에셋인컴EMP증권자투자신탁[혼합-재간접형] 종류CPe,일치(정규화),matched,
펀드,KRZ50247085A,키움키워드림적격TDF2050증권투자신탁제1호[주식혼합-재간접형]C-P2e,—,2021-07-29,∞,Y,미매칭,존재,키움키워드림적격TDF2050증권투자신탁제1호[주식혼합-재간접형] Class C-P2e(퇴직연금),일치(정규화),K55206DK6895,DK689,키움키워드림적격TDF2050증권투자신탁제1호[주식혼합-재간접형] Class C-P2e(퇴직연금),일치(정규화),matched,
펀드,KRZ50236396B,한국투자적격TDF알아서2050증권자투자신탁H[주식혼합-재간접형](C-Re),—,2021-07-29,∞,Y,미매칭,존재,한국투자적격TDF알아서2050증권자투자신탁H(주식혼합-재간접형)(C-Re),일치(정규화),K55101CU1644,CU164,한국투자적격TDF알아서2050증권자투자신탁H(주식혼합-재간접형)(C-Re),일치(정규화),matched,
펀드,KRZ50242318B,미래에셋전략배분적격TDF2050혼합자산자투자신탁C-P2e,—,2021-07-29,∞,Y,미매칭,존재,미래에셋전략배분적격TDF2050혼합자산자투자신탁 종류C-P2e,일치(정규화),K55301D51370,D5137,미래에셋전략배분적격TDF2050혼합자산자투자신탁종류C-P2e,일치(정규화),matched,
펀드,KRZ50229789C,IBK플레인바닐라EMP증권투자신탁[혼합-재간접형]C-Re,—,2021-10-15,∞,Y,미매칭,존재,IBK 플레인바닐라 EMP 증권투자신탁[혼합-재간접형] 종류C-Re,일치(정규화),K55234CJ0997,CJ099,IBK 플레인바닐라 EMP 증권투자신탁[혼합-재간접형] 종류C-Re,일치(정규화),matched,
펀드,KRZ50200209F,삼성글로벌다이나믹자산배분증권자투자신탁H[주식혼합-재간접형]Cpe,—,2021-10-15,∞,Y,미매칭,존재,삼성글로벌다이나믹자산배분증권자투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105D17574,D1757,삼성글로벌다이나믹자산배분증권자투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ50244910E,KB타겟리턴성장형OCIO증권투자신탁(혼합-재간접형)C-퇴직e,—,2022-03-04,∞,Y,미매칭,존재,KB 타겟리턴 성장형 OCIO 증권 투자신탁(혼합-재간접형) C-퇴직e,일치(정규화),K55223DE5803,DE580,KB 타겟리턴 성장형 OCIO 증권 투자신탁(혼합-재간접형) C-퇴직e,일치(정규화),matched,
펀드,KRZ50244589E,KB타겟리턴안정형OCIO증권투자신탁(혼합-재간접형)C-퇴직e,—,2022-03-04,∞,Y,미매칭,존재,KB 타겟리턴 안정형 OCIO 증권 투자신탁(혼합-재간접형) C-퇴직e,일치(정규화),K55223DE1125,DE112,KB 타겟리턴 안정형 OCIO 증권 투자신탁(혼합-재간접형) C-퇴직e,일치(정규화),matched,
펀드,KRZ50242845B,한화LIFEPLUS적격TDF2050증권자투자신탁(주식혼합-재간접형)C-RPe,—,2022-03-04,∞,Y,미매칭,존재,한화 LIFEPLUS 적격TDF 2050 증권 자투자신탁(주식혼합-재간접형) C-RPE(퇴직연금),일치(정규화),K55213D64958,D6495,한화 LIFEPLUS 적격TDF 2050 증권 자투자신탁(주식혼합-재간접형) C-RPE(퇴직연금),일치(정규화),matched,
펀드,KRZ50221862C,한화LIFEPLUS적격TDF2045증권투자신탁(주식혼합-재간접형)C-RPe,—,2022-03-04,∞,Y,미매칭,존재,한화 LIFEPLUS 적격TDF 2045 증권 투자신탁(주식혼합-재간접형) C-RPE(퇴직연금),일치(정규화),K55213C50702,C5070,한화 LIFEPLUS 적격TDF 2045 증권 투자신탁(주식혼합-재간접형) C-RPE(퇴직연금),일치(정규화),matched,
펀드,KRZ50221858C,한화LIFEPLUS적격TDF2040증권자투자신탁(주식혼합-재간접형)C-RPe,—,2022-03-04,∞,Y,미매칭,존재,한화 LIFEPLUS 적격TDF 2040 증권 자투자신탁(주식혼합-재간접형) 종류 C-RPe(퇴직연금),일치(정규화),K55213C51890,C5189,한화 LIFEPLUS 적격TDF 2040 증권 자투자신탁(주식혼합-재간접형) C-RPE(퇴직연금),일치(정규화),matched_marker,Y
펀드,KRZ50221856C,한화LIFEPLUS적격TDF2035증권투자신탁(주식혼합-재간접형)C-RPe,—,2022-03-04,∞,Y,미매칭,존재,한화 LIFEPLUS 적격TDF 2035 증권 투자신탁(주식혼합-재간접형) 종류 C-RPe(퇴직연금),일치(정규화),K55213C51718,C5171,한화 LIFEPLUS 적격TDF 2035 증권 투자신탁(주식혼합-재간접형) C-RPE(퇴직연금),일치(정규화),matched_marker,Y
펀드,KRZ50221851C,한화LIFEPLUS적격TDF2030증권자투자신탁(혼합-재간접형)C-RPe,—,2022-03-04,∞,Y,미매칭,존재,한화 LIFEPLUS 적격TDF 2030 증권 자투자신탁(혼합-재간접형) 종류 C-RPe(퇴직연금),일치(정규화),K55213C51064,C5106,한화 LIFEPLUS 적격TDF 2030 증권 자투자신탁(혼합-재간접형) 종류 C-RPE(퇴직연금),일치(정규화),matched_loose,Y
펀드,KRZ50247030E,KB다이나믹적격TDF2030증권자투자신탁(주식혼합-재간접형)C-퇴직e,—,2022-06-10,∞,Y,미매칭,존재,KB 다이나믹 적격TDF 2030 증권 자투자신탁(주식혼합-재간접형) C-퇴직e,일치(정규화),K55223DJ7150,DJ715,KB 다이나믹 적격TDF 2030 증권 자투자신탁(주식혼합-재간접형) C-퇴직e,일치(정규화),matched,
펀드,KRZ50247031E,KB다이나믹적격TDF2040증권자투자신탁(주식혼합-재간접형)C-퇴직e,—,2022-06-10,∞,Y,미매칭,존재,KB 다이나믹 적격TDF 2040 증권 자투자신탁(주식혼합-재간접형) C-퇴직e,일치(정규화),K55223DJ7382,DJ738,KB 다이나믹 적격TDF 2040 증권 자투자신탁(주식혼합-재간접형) C-퇴직e,일치(정규화),matched,
펀드,KRZ50247032E,KB다이나믹적격TDF2050증권자투자신탁(주식혼합-재간접형)C-퇴직e,—,2022-06-10,∞,Y,미매칭,존재,KB 다이나믹 적격TDF 2050 증권 자투자신탁(주식혼합-재간접형) C-퇴직e,일치(정규화),K55223DJ7549,DJ754,KB 다이나믹 적격TDF 2050 증권 자투자신탁(주식혼합-재간접형) C-퇴직e,일치(정규화),matched,
펀드,KRZ502406617,삼성글로벌EMP적격TDF2035증권자투자신탁[주식혼합-재간접형]Cpe,—,2022-10-20,∞,Y,미매칭,존재,삼성 글로벌 EMP 적격TDF 2035 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105D34223,D3422,삼성 글로벌 EMP 적격TDF 2035 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ502411607,삼성글로벌EMP적격TDF2040증권자투자신탁[주식혼합-재간접형]Cpe,—,2022-10-20,∞,Y,미매칭,존재,삼성 글로벌 EMP 적격TDF 2040 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105D42499,D4249,삼성 글로벌 EMP 적격TDF 2040 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ502411637,삼성글로벌EMP적격TDF2045증권자투자신탁[주식혼합-재간접형]Cpe,—,2022-10-20,∞,Y,미매칭,존재,삼성 글로벌 EMP 적격TDF 2045 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105D43000,D4300,삼성 글로벌 EMP 적격TDF 2045 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ502406577,삼성글로벌EMP적격TDF2050증권자투자신탁[주식혼합-재간접형]Cpe,—,2022-10-20,∞,Y,미매칭,존재,삼성 글로벌 EMP 적격TDF 2050 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105D32763,D3276,삼성 글로벌 EMP 적격TDF 2050 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ502411677,삼성글로벌EMP적격TDF2055증권자투자신탁[주식혼합-재간접형]Cpe,—,2022-10-20,∞,Y,미매칭,존재,삼성 글로벌 EMP 적격TDF 2055 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105D43299,D4329,삼성 글로벌 EMP 적격TDF 2055 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ502409227,삼성글로벌EMP적격TDF2030증권자투자신탁[주식혼합-재간접형]Cpe,—,2022-10-20,∞,Y,미매칭,존재,삼성 글로벌 EMP 적격TDF 2030 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105D41665,D4166,삼성 글로벌 EMP 적격TDF 2030 증권자투자신탁[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ50252009B,한화LIFEPLUS TIF혼합자산자투자신탁(재간접형)C-RPe,—,2023-01-27,∞,Y,미매칭,존재,한화 LIFEPLUS TIF 혼합자산 자투자신탁(재간접형) C-RPe(퇴직연금),일치(정규화),K55213DU6837,DU683,한화 LIFEPLUS TIF 혼합자산 자투자신탁(재간접형) C-RPe(퇴직연금),일치(정규화),matched,
펀드,KRZ502528643,한국투자적격TDF알아서ETF포커스2030증권투자신탁[주식혼합-재간접형]C-Re,—,2024-08-13,∞,Y,미매칭,존재,한국투자적격TDF알아서ETF포커스2030증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),K55101DX8306,DX830,한국투자적격TDF알아서ETF포커스2030증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),matched,
펀드,KRZ502528653,한국투자적격TDF알아서ETF포커스2035증권투자신탁[주식혼합-재간접형]C-Re,—,2024-08-13,∞,Y,미매칭,존재,한국투자적격TDF알아서ETF포커스2035증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),K55101DX8488,DX848,한국투자적격TDF알아서ETF포커스2035증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),matched,
펀드,KRZ502528663,한국투자적격TDF알아서ETF포커스2040증권투자신탁[주식혼합-재간접형]C-Re,—,2024-08-13,∞,Y,미매칭,존재,한국투자적격TDF알아서ETF포커스2040증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),K55101DX8652,DX865,한국투자적격TDF알아서ETF포커스2040증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),matched,
펀드,KRZ502528673,한국투자적격TDF알아서ETF포커스2045증권투자신탁[주식혼합-재간접형]C-Re,—,2024-08-13,∞,Y,미매칭,존재,한국투자적격TDF알아서ETF포커스2045증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),K55101DX7688,DX768,한국투자적격TDF알아서ETF포커스2045증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),matched,
펀드,KRZ502528683,한국투자적격TDF알아서ETF포커스2050증권투자신탁[주식혼합-재간접형]C-Re,—,2024-08-13,∞,Y,미매칭,존재,한국투자적격TDF알아서ETF포커스2050증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),K55101DX7852,DX785,한국투자적격TDF알아서ETF포커스2050증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),matched,
펀드,KRZ502528693,한국투자적격TDF알아서ETF포커스2055증권투자신탁[주식혼합-재간접형]C-Re,—,2024-08-13,∞,Y,미매칭,존재,한국투자적격TDF알아서ETF포커스2055증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),K55101DX8025,DX802,한국투자적격TDF알아서ETF포커스2055증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),matched,
펀드,KRZ502528713,한국투자적격TDF알아서ETF포커스2060증권투자신탁[주식혼합-재간접형]C-Re,—,2024-08-13,∞,Y,미매칭,존재,한국투자적격TDF알아서ETF포커스2060증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),K55101DX4743,DX474,한국투자적격TDF알아서ETF포커스2060증권투자신탁(주식혼합-재간접형)(C-Re),일치(정규화),matched,
펀드,KRZ50256845A,키움키워드림적격TDF2055증권투자신탁제1호[주식혼합-재간접형]C-P2e,—,2024-09-19,∞,Y,미매칭,존재,키움키워드림적격TDF2055증권투자신탁제1호[주식혼합-재간접형] Class C-P2e(퇴직연금),일치(정규화),K55206E56543,E5654,키움키워드림적격TDF2055증권투자신탁제1호[주식혼합-재간접형] Class C-P2e(퇴직연금),일치(정규화),matched,
펀드,KRZ50260115A,키움키워드림적격TDF2060증권자투자신탁제1호(H)[주식혼합-재간접형]C-P2e,—,2024-09-19,∞,Y,미매칭,존재,키움키워드림적격TDF2060증권자투자신탁제1호(H)[주식혼합-재간접형] Class C-P2e,일치(정규화),K55206EE1877,EE187,키움키워드림적격TDF2060증권자투자신탁제1호(H)[주식혼합-재간접형] Class C-P2e,일치(정규화),matched,
펀드,KRZ50260116A,키움키워드림적격TDF2060증권자투자신탁제1호(UH)[주식혼합-재간접형]C-P2e,—,2024-09-19,∞,Y,미매칭,존재,키움키워드림적격TDF2060증권자투자신탁제1호(UH)[주식혼합-재간접형] Class C-P2e,일치(정규화),K55206EE2040,EE204,키움키워드림적격TDF2060증권자투자신탁제1호(UH)[주식혼합-재간접형] Class C-P2e,일치(정규화),matched,
펀드,KRZ50240831F,KB온국민적격TDF2055증권자투자신탁(주식혼합-재간접형)(H)C-퇴직e,—,2024-12-13,∞,Y,미매칭,존재,KB 온국민 적격TDF 2055 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),K55223D26790,D2679,KB 온국민 적격TDF 2055 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),matched,
펀드,KRZ50240832F,KB온국민적격TDF2055증권자투자신탁(주식혼합-재간접형)(UH)C-퇴직e,—,2024-12-13,∞,Y,미매칭,존재,KB 온국민 적격TDF 2055 증권 자투자신탁(주식혼합-재간접형)(UH) C-퇴직e,일치(정규화),K55223D29737,D2973,KB 온국민 적격TDF 2055 증권 자투자신탁(주식혼합-재간접형)(UH) C-퇴직e,일치(정규화),matched,
펀드,KRZ50259784E,KB온국민적격TDF2060증권자투자신탁(주식혼합-재간접형)(H)C-퇴직e,—,2024-12-13,∞,Y,미매칭,존재,KB 온국민 적격TDF 2060 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),K55223EC5432,EC543,KB 온국민 적격TDF 2060 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),matched,
펀드,KRZ50259785E,KB온국민적격TDF2060증권자투자신탁(주식혼합-재간접형)(UH)C-퇴직e,—,2024-12-13,∞,Y,미매칭,존재,KB 온국민 적격TDF 2060 증권 자투자신탁(주식혼합-재간접형)(UH) C-퇴직e,일치(정규화),K55223EC5614,EC561,KB 온국민 적격TDF 2060 증권 자투자신탁(주식혼합-재간접형)(UH) C-퇴직e,일치(정규화),matched,
펀드,KRZ50238561B,삼성글로벌액티브적격TDF2055증권투자신탁H[주식혼합-재간접형]Cpe,—,2024-12-20,∞,Y,미매칭,존재,삼성 글로벌액티브 적격TDF 2055 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105CX9483,CX948,삼성 글로벌액티브 적격TDF 2055 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
